date,hour 0,hour 1,hour 2,hour 3,hour 4,hour 5,hour 6,hour 7,hour 8,hour 9,hour 10,hour 11,hour 12,hour 13,hour 14,hour 15,hour 16,hour 17,hour 18,hour 19,hour 20,hour 21,hour 22,hour 23
2021-01-09,14901,200,3002,7806,2805,11,9104,70310,3126,700,0,0,12065,0,525,3744,8,1572,89005,0,4413,1086,505,24516
2021-01-10,4492,1049,5669,60,0,757,0,0,0,12285,337,1165,0,10012,1237,8876,1110,3450,974,428,2876,0,11086,6200
2021-01-11,7287,5804,269,5777,4291,2555,33166,6209,12145,404,0,1820,3120,4751,3318,4209,17679,912,2050,9647,2041,7684,832,15134
2021-01-12,10000,771,2359,7000,54,19241,2375,1085,10781,512,25,2005,746,12061,15223,9458,3543,3609,11093,7272,316,0,15500,635
2021-01-13,3496,826,882,452,180,1150,23116,2727,3035,2047,12808,2595,1332,5252,2450,15220,1645,946,13298,525,176,10830,2844,55104
2021-01-14,4291,500,16477,21630,13662,34180,1007,1938,1523,3010,3217,4050,3865,7670,42105,1000,8444,829,543,24000,1000,1239,1716,2772
2021-01-15,28662,3207,2000,1589,232,4750,27094,0,3194,100,0,2923,3282,2863,1419,1235,281,0,2402,913,197,9357,524,3560
2021-01-16,4975,4471,2029,2806,9226,1000,9860,15556,1632,18416,339,597,773,2100,2263,5700,951,5698,34591,10810,5000,898,0,5876
2021-01-17,281,2617,245,10693,13365,702,1226,0,519,1000,4405,4304,10000,400,5300,261,1955,8256,193,16099,388,22842,12590,2000
2021-01-18,180,988,40594,3137,1525,48,11431,32977,2011,9,0,0,0,400,7444,20,7501,2100,554,1042,578,214,10437,2661
2021-01-19,850,3345,4633,490,3335,2711,166,3103,2822,0,0,4690,2001,2500,14651,3431,2550,2000,16902,150,0,18,3812,3484
2021-01-20,9196,0,5853,50,630,30898,380,581,1378,397,432,1472,16,8096,1670,1988,523,18357,987,1129,2354,5504,911,1907
2021-01-21,26029,8330,460,9350,1821,0,1145,2338,704,25939,3152,0,1898,29257,37,14233,11401,1161,101,3631,3285,2141,2817,3000
2021-01-22,6326,100,1539,25600,2210,26000,0,18777,18172,522,870,8415,3703,6002,17632,19820,5176,49821,3790,547,85605,1044,0,1666
2021-01-23,2243,33910,20351,2689,110,0,0,0,0,10000,578,6000,0,7274,0,28000,3358,715,2120,0,7435,5625,6902,1247
2021-01-24,4577,15502,3372,986,471,0,3000,12477,0,19766,26876,11449,17289,10430,3661,653,12284,24055,849,6430,4718,2545,56100,2631
2021-01-25,365,80,31560,22918,1500,0,30,1129,413,2289,24,5660,1737,1285,55055,1874,14089,5881,1252,101535,40000,20560,1363,4775
2021-01-26,3976,16625,9661,10932,550,2418,591,3580,576,5000,1366,387,165,1749,2700,1065,3371,2745,1000,11587,0,18000,201,12423
2021-01-27,5010,62230,5751,11009,212,533,676,0,1478,2861,153,9000,6414,5317,83,200,256,11467,300,15244,8837,1000,706,2023
