date,hour 0,hour 1,hour 2,hour 3,hour 4,hour 5,hour 6,hour 7,hour 8,hour 9,hour 10,hour 11,hour 12,hour 13,hour 14,hour 15,hour 16,hour 17,hour 18,hour 19,hour 20,hour 21,hour 22,hour 23
2020-12-08,8500,14737,54453,2213,9653,3404,7420,1745,9891,4606,9247,3343,4870,13500,50375,5665,10973,16803,15288,19820,10064,7605,8527,4530
2020-12-09,51439,2900,15187,9335,18399,8472,10822,6513,10281,3500,8842,3040,24232,19275,13755,10550,12512,5830,4768,15943,13218,27849,8214,15612
2020-12-10,70052,9209,120099,22389,9066,2300,3742,2565,5422,4118,3226,5552,22881,7513,12063,15300,11307,23246,14232,8792,4946,4883,9242,3084
2020-12-11,41650,25813,14187,33552,26947,1867,20705,10786,10977,5805,2885,14891,19525,5240,8533,26409,14058,8219,4415,3232,14127,7810,4020,7189
2020-12-12,7959,15027,2352,116284,13823,4865,7702,11019,24621,8706,7600,31144,8322,21076,17175,5652,15350,8545,77450,8140,81397,17970,3041,12575
2020-12-13,7405,15097,8749,2913,26717,5658,6535,6898,3431,11500,3498,2991,4780,10847,10608,1430,26030,5600,7087,22448,7921,4780,3748,2845
2020-12-14,38101,4694,19052,895,6345,5686,12799,3760,2051,955,9305,1815,8500,3552,13107,6109,9544,42263,6463,9896,4601,32008,10823,7240
2020-12-15,46265,28360,13621,25278,18215,8842,14578,1975,10988,8264,1800,10842,43044,10561,53385,17516,21841,12265,57100,52482,16542,41772,18570,5888
2020-12-16,37916,17803,15512,12819,45614,5677,20885,4990,3700,567,0,19228,7450,14495,2436,40420,31676,20251,26783,18191,33799,16239,23258,2492
2020-12-17,28867,9849,32820,47490,34853,4878,6353,22197,1770,2233,9465,9224,30397,23471,11935,31050,68072,11829,68559,9560,12293,22209,33426,3060
2020-12-18,12913,10660,141839,27894,19216,9334,16544,746,1340,40376,17450,2543,15550,21017,16950,13549,6234,8583,12885,68638,24362,30897,5622,60063
2020-12-19,19095,39370,19366,3180,3816,2288,2701,1100,13200,24523,601,25219,1615,17300,13574,9799,5869,13299,9646,27354,29281,1329,15637,3678
2020-12-20,9516,18015,1346,4957,4067,10258,12325,4713,2778,13586,13394,3178,1797,6550,2039,10765,32680,21890,13093,43490,7850,16570,78989,13258
2020-12-21,36259,9411,38545,4805,4050,5213,7979,25730,18050,8528,3072,11647,5307,3803,12221,12720,3081,7722,25094,6689,6864,29420,16557,4745
2020-12-22,22799,2418,5450,4516,19952,16374,10060,3455,16555,5300,12072,942,23074,12143,12276,28292,18285,26488,32686,6058,7033,22104,19712,12784
2020-12-23,19581,5001,23361,1734,8604,30356,5004,3728,2500,4338,8592,27494,5607,2200,9603,10306,12872,3509,10309,2960,22036,5247,22679,24716
2020-12-24,2726,17317,4900,3560,31292,7764,20824,5550,1648,3799,11613,23324,7500,3371,22702,5106,1626,11826,23391,4751,12508,1973,39270,1592
2020-12-25,47031,9152,3594,12187,4408,4271,3553,4162,8278,0,4394,10073,12147,7800,4037,30377,21486,2607,29521,38733,2817,5193,1828,28394
2020-12-26,22250,1458,16010,11711,4015,5828,1812,10,17890,5000,150,1195,14350,32078,12697,6151,12225,24719,9428,20772,4969,2191,6754,34107
2020-12-27,18000,4086,14002,3060,6554,23870,66302,5622,300,17405,3250,3078,4750,11098,12956,9900,19924,53822,2570,7205,11537,11372,25378,8295
2020-12-28,9531,2680,10419,32396,7819,2649,23456,12260,10252,3208,2060,3600,1665,2585,10686,9952,11278,4700,7496,700,3923,7378,2259,7315
2020-12-29,7700,8252,1052,2723,16744,31271,10325,2305,830,610,4866,7951,18807,11779,5935,1121,4568,10262,30308,12350,12788,18142,12898,6590
2020-12-30,7790,5800,1940,540,7525,1900,8279,3213,1930,3007,1200,13978,425,38104,5752,4621,2580,23017,38181,6610,2739,1818,2014,2901
2020-12-31,22622,4550,10760,39205,9198,49328,21262,1614,13056,4150,7250,22117,2728,4756,17539,6810,4686,520,15551,33646,18450,2685,11417,2179
2021-01-01,30906,15528,24175,6980,561,2551,10107,11204,2171,10547,5595,5976,14135,13181,25269,6087,1448,10898,14554,17903,11716,23226,5619,27075
2021-01-02,8245,7774,4748,9155,4106,2680,300,19281,21725,11000,150,26594,1512,535,3101,7229,4722,5227,7183,8081,27039,5668,3101,6587
2021-01-03,74548,36103,12299,3176,9152,2650,8898,3795,62075,35512,550,3500,10872,3450,3252,12407,16877,9037,5613,15757,1441,8090,22407,13403
2021-01-04,37548,8094,7169,6143,16318,10697,13300,358,1845,700,670,2432,3463,1707,7085,18648,35179,995,7781,55309,35171,31289,3080,17937
2021-01-05,7913,3387,12046,9258,38477,73339,2910,2121,4947,739,660,6900,7771,6948,5999,3584,25499,14166,12703,6980,17424,14176,6530,6603
2021-01-06,14379,10556,12994,4475,2388,8700,1823,33267,9895,658,14529,6621,7445,10754,28109,11259,28765,21893,21047,15630,6170,1385,13404,5390
2021-01-07,10265,1677,6020,5855,746,450,70,7942,6830,3780,720,5832,17833,10696,9589,9618,2490,19800,23930,20212,64808,24199,14325,10892
2021-01-08,4600,12280,10370,16383,5758,790,22236,1770,2017,6975,3036,4641,3345,9406,19819,25567,11947,17850,1701,10021,4112,30291,8229,5363
2021-01-09,7391,5605,79257,12973,11070,25243,19321,65246,7110,7705,8339,7317,3999,2037,2510,9054,11951,35100,13574,4026,26824,117429,38704,1227
2021-01-10,22500,1993,30331,24510,1355,9647,5300,7306,13534,5302,3134,15403,9116,8190,574,30253,20013,14247,49316,27340,26683,20459,7072,640
2021-01-11,22311,38512,765,11615,33407,16833,1668,6720,477,1295,2703,53785,9389,17518,25676,6013,41634,24255,17325,2715,3036,96999,20661,573
2021-01-12,12897,43730,20227,12472,4083,6427,1875,11016,788,6618,11477,24487,4968,11645,7329,34483,4128,6342,9641,52383,1290,15941,34983,6106
2021-01-13,49957,4515,11296,39718,20650,4955,10987,5862,12515,10564,33860,7445,10176,6253,25252,8731,31179,27503,56749,13090,4542,2607,3511,13150
2021-01-14,39737,12890,8134,15302,9595,13260,12877,12480,4076,27501,32333,4647,8162,10905,14656,2038,2718,114652,22780,10847,7974,8226,29960,94325
2021-01-15,11682,8282,32521,74012,22784,6868,12861,1397,1087,1000,2657,4281,14337,21461,8163,12866,13906,105925,44008,34314,3397,32184,7760,9901
2021-01-16,12943,3989,1050,8237,12066,1460,8350,8873,12475,19404,4542,8511,1476,20055,3522,35294,19295,28994,16528,9390,39076,9405,16274,19874
2021-01-17,29138,2046,8571,10185,6423,9812,5482,6909,48405,1894,706,1940,5650,2370,3590,80936,69303,11849,23640,3507,13283,26608,11689,2700
2021-01-18,4676,14941,6108,8216,5543,4103,7317,22179,20049,351,3400,6239,7028,9195,9293,30403,6810,19192,31509,6727,44540,19274,140773,36339
2021-01-19,30900,35260,8212,3467,3640,32642,16042,5408,1970,18232,45310,205,14236,4650,45049,12385,8855,46747,9933,24209,9305,3520,15633,5065
2021-01-20,73693,9750,9033,21336,15655,23673,32124,8685,51268,11335,2110,31527,11374,50747,52603,22100,35209,24525,38486,5715,8828,4382,16159,6380
2021-01-21,17531,20273,25526,11500,15936,1000,10550,222,600,1941,1210,3650,5463,10905,3419,11571,3525,6009,4825,8591,26589,28000,18553,32141
2021-01-22,23329,21299,15865,21150,13716,5005,14306,29439,5555,43527,6783,30339,25,3301,1987,21420,12792,62154,7136,2280,9485,435,28879,2385
2021-01-23,48380,24145,10872,8814,3713,5170,4584,6211,6623,7667,4704,2643,2171,2330,7575,12060,21964,3215,6443,1549,11986,460,48348,7988
2021-01-24,59523,6395,8081,11364,14340,1705,6590,5634,31590,27463,804,1880,6352,41751,17711,19849,10662,27961,10952,2679,5750,16200,18720,39423
2021-01-25,22714,34801,32203,5650,11156,17155,30912,3010,6418,7279,13174,30733,9356,14780,15924,29857,39533,47607,3678,25859,4913,7008,17548,30716
2021-01-26,31747,14659,29693,28249,3670,2459,14841,5152,6411,3193,15203,17697,13623,29105,20467,16527,29694,22398,47327,28407,6407,12683,12395,5509
2021-01-27,26074,23047,14590,30021,7251,1079,7416,4444,23177,77380,35821,5930,2282,1697,1620,21592,14531,41160,16851,32149,27095,8894,54952,78127
2021-01-28,21354,18886,74342,22196,4580,15716,28204,14697,11875,1767,2325,2935,1928,39725,18845,82936,12454,12780,20240,7673,2708,20760,6211,21525
2021-01-29,8650,9149,5100,7477,46381,913,4187,3793,1530,790,2186,24031,2315,18710,13011,2370,7092,22495,29037,27884,10972,5687,13161,12358
2021-01-30,8133,13523,9797,27330,17147,3500,3264,69,27055,12777,6400,5340,49340,21294,15599,25956,17654,4000,17040,31475,5025,27200,7561,7211
2021-01-31,35463,43814,5799,23727,42984,63196,110796,25610,703,1200,1257,900,29225,1290,9180,9926,73792,114938,22613,31095,4305,38639,14350,36409
2021-02-01,16644,18681,50634,68342,18509,35353,686,16501,33035,1600,8003,7600,13450,8450,18276,11973,18290,42460,18588,8654,45101,13762,15889,3147
2021-02-02,19980,10334,26262,3146,3120,4220,21510,11319,40816,856,1290,61173,1001,25214,17734,24762,7643,25813,12413,33127,23585,6153,7463,12230
2021-02-03,7819,3698,16085,20139,2627,4681,2613,5510,6060,30331,33454,3916,3458,42077,28756,4316,4248,21402,29877,6533,18975,8916,49534,83135
2021-02-04,26521,44542,6255,1104,21941,4655,16050,1319,22236,8384,70195,22757,21185,9675,33525,19126,9129,10400,6637,10094,14894,7527,706,1954
2021-02-05,9772,14275,17636,6574,8032,4180,6422,6481,43323,597,3153,8604,5900,5150,25487,53528,11040,32820,23833,17601,25004,13171,20934,20498
2021-02-06,35613,14615,8007,3602,2540,5168,3128,2170,11680,8051,25149,10150,45558,2700,18500,12016,28537,6740,13563,30554,30864,26100,24769,5501
2021-02-07,18204,22713,290,12075,45999,40218,1413,45744,10475,2100,4348,800,4822,23410,6950,13928,22035,21021,37220,21273,8129,2346,13533,17688
2021-02-08,9120,2300,13080,16567,13362,12271,9774,2663,3077,34698,48847,42819,3233,10932,11649,15596,43784,44238,6474,2384,2719,32881,10755,15064
2021-02-09,19888,9165,15819,2162,2209,4056,10193,1970,12200,5360,1891,16069,6400,22650,18387,21620,13999,54918,10087,36100,18817,5821,16894,9840
2021-02-10,20753,25652,32484,47620,2277,3146,2600,33101,3624,52101,1272,7423,19000,29468,23140,3620,19010,16624,18481,8050,4585,10422,47508,83273
2021-02-11,8517,7719,41547,18785,27885,9715,44124,14447,37800,20144,7694,969,3301,7025,4594,38603,13950,9846,23421,10860,30943,31650,20190,49152
