date,hour 0,hour 1,hour 2,hour 3,hour 4,hour 5,hour 6,hour 7,hour 8,hour 9,hour 10,hour 11,hour 12,hour 13,hour 14,hour 15,hour 16,hour 17,hour 18,hour 19,hour 20,hour 21,hour 22,hour 23
2021-01-16,22511,31582,9240,10723,22623,7478,30187,10785,17756,1761,4819,15501,9814,10760,15169,56984,34144,31448,10369,11718,17601,2915,8892,6504
2021-01-17,32093,6496,31172,18577,6177,46368,17471,3443,67211,8917,6502,25857,5844,1154,2263,18979,70287,18013,33203,10988,67135,9386,5579,3122
2021-01-18,7984,21224,9227,6361,5557,5280,3915,9599,2308,36132,5442,41357,2714,13638,21019,25838,18340,19765,19793,24155,41686,3896,68732,51320
2021-01-19,12987,36872,14261,4449,10926,6902,5452,43039,37196,1899,14099,20665,23528,8421,13977,32537,7704,9809,31803,8384,17255,5554,17787,3285
2021-01-20,24217,10627,24590,13328,32608,22236,5231,17935,33485,15008,3120,16762,9674,35851,14215,12738,18750,87264,41865,6158,7544,9170,19768,7707
2021-01-21,35387,41575,15840,14943,14498,3079,1005,7177,6595,20143,1542,6137,16037,23282,13635,30817,8624,6482,26519,7742,6067,34490,13558,25650
2021-01-22,50338,51012,32496,52480,15321,15019,11740,25578,34073,328,12060,3821,2410,7475,40089,15604,36357,96582,19348,6663,7384,9844,35288,5246
2021-01-23,24780,5449,6798,16629,2734,28847,2670,60172,15936,5010,24800,7754,8877,7132,29107,45257,43472,46916,3282,5104,14561,14601,6898,100547
2021-01-24,53673,47052,18344,19056,11957,20908,9142,16483,62420,4413,2960,25099,5401,7183,46548,63120,11338,23261,46683,5783,6736,11347,24152,31174
2021-01-25,35052,46169,10441,32328,6777,37118,7338,8901,41203,7546,18992,14310,37367,28322,42873,15742,22175,12040,5678,10402,19572,2536,8398,4439
2021-01-26,30199,18016,24599,27864,8296,5344,6666,29168,7806,2722,21422,5995,43790,27846,29133,18427,40285,16565,45176,7917,12342,20151,21240,11511
2021-01-27,73328,29501,18324,7206,5022,4205,2412,7721,2195,1362,26273,6021,13983,6936,28263,12867,39084,29417,2482,2417,10302,55193,37283,25882
2021-01-28,64364,3937,23694,6349,20275,2768,4561,25930,13995,12300,2883,3890,6449,29528,7985,25473,5453,8583,8123,4910,1867,2024,1386,13945
2021-01-29,10025,17376,15950,7835,97047,25215,5393,15512,4268,5346,1412,638,10569,15260,17457,7374,4476,6330,18220,2765,3291,13196,3017,20859
2021-01-30,14992,17667,27109,63960,12124,2952,15245,6287,17305,32662,9427,8277,2990,14054,16731,14329,11442,22752,21536,6893,30162,17593,49359,1499
2021-01-31,12835,40102,5588,20437,36699,61158,17815,4022,11988,15142,3447,11869,139395,36148,14651,14935,33753,49792,10663,4810,8536,12176,17626,32275
2021-02-01,46790,16042,46503,42200,9044,14415,4768,8133,30337,3865,3954,10300,19429,19475,5176,14167,16140,99942,31838,7733,11986,35469,17143,7265
2021-02-02,30601,17033,5396,11920,23132,34540,16157,14056,34858,3932,12303,12053,23898,25727,40594,13946,12469,18920,32486,21140,88539,103635,19778,9693
2021-02-03,10219,9809,80205,4702,5739,13850,8987,22780,48327,2826,14750,2283,13105,25778,30131,12718,9733,15627,6039,21256,3346,8945,25810,9347
2021-02-04,16074,8866,22212,14888,18800,4688,8182,415,13345,20904,19442,3315,13651,9439,13331,20855,13169,8094,15321,24837,15312,9011,6338,8752
2021-02-05,15453,14665,30085,24775,7832,1607,7172,32907,27990,17144,14934,3555,4190,10172,14803,14049,39911,10510,17224,20073,16669,6217,25868,18339
2021-02-06,48440,6383,8696,25288,26970,11022,15114,1844,13852,35626,30430,9933,46145,12383,9436,15679,20300,15237,48235,21297,5756,12628,37382,6230
2021-02-07,19839,22929,11420,10163,20882,8510,7958,12917,4145,500,2975,6040,22480,9014,33627,24002,20740,61401,15650,24653,23300,13431,23028,9165
2021-02-08,13258,24315,17971,9044,6542,8498,1586,13380,15871,36258,48815,28957,8374,12836,26594,13587,44769,32445,28637,8378,10073,7013,23785,10117
2021-02-09,31992,16467,26454,13509,3243,18367,16868,10003,37785,18890,6153,2486,9837,8883,13191,46467,9384,25360,26347,16979,18010,36484,31436,4211
