date,hour 0,hour 1,hour 2,hour 3,hour 4,hour 5,hour 6,hour 7,hour 8,hour 9,hour 10,hour 11,hour 12,hour 13,hour 14,hour 15,hour 16,hour 17,hour 18,hour 19,hour 20,hour 21,hour 22,hour 23
2021-01-12,6835,7010,4776,15058,14812,14019,8607,3291,20361,1000,220,15290,500,4363,3697,4587,14480,3829,2227,15312,2176,1012,6634,970
2021-01-13,62,2986,31991,335,3189,9415,4605,2733,0,964,2602,5272,30132,40,21706,25116,20947,1102,5111,3232,1688,2065,22428,4558
2021-01-14,19874,12834,14392,535,12539,23683,10054,5093,628,10,1372,510,3412,7169,3146,45645,3821,1110,4172,9492,5160,1242,2953,3435
2021-01-15,3338,25639,6995,2281,7151,1307,5205,1731,0,1768,50435,901,7098,1434,9092,675,1047,2526,7230,1905,18238,1717,308,15329
2021-01-16,5516,2340,9427,1297,15739,6711,8848,6336,1785,12727,100,10,4464,2603,7312,1870,17081,802,7558,1086,14392,13659,6456,4715
2021-01-17,9638,9795,11962,1752,15842,2902,15101,616,2252,13987,23252,936,5792,3048,12136,7875,2988,4023,10368,5668,3981,5257,8477,25
2021-01-18,5484,14337,18561,9610,3390,345,12450,9268,2435,13532,3324,550,2364,885,94,3169,8534,3215,9000,9525,53102,13084,11810,6915
2021-01-19,28095,13113,7967,2632,1154,16108,1141,8245,18023,9829,2004,703,9130,1475,16199,14159,1678,12433,11775,11445,27170,3885,17271,1735
2021-01-20,2039,8836,7373,23100,1457,7015,3676,400,7647,434,1589,396,16695,10665,8235,8279,10999,12259,3150,11764,17364,17441,6334,20555
2021-01-21,5315,22096,1236,18184,20305,5315,1743,10333,4008,4304,4541,787,1033,530,13703,509,12322,42762,2185,12448,13136,1055,5960,8537
2021-01-22,17966,3522,15887,14866,32266,5845,10555,1458,4850,6960,2662,2117,6467,330,1335,13326,17034,2542,5985,6482,975,259,26549,3862
2021-01-23,2005,11992,3716,6098,11346,6650,3053,1655,9127,1702,852,42,2390,1200,7791,202,11229,4681,3330,4450,4899,2720,1001,6816
2021-01-24,14188,3030,2891,395,907,7044,899,17977,1572,1687,1589,5300,3965,2944,3513,163,2854,11093,8847,2954,136,10589,11191,25884
2021-01-25,13974,2182,2176,13874,14404,5027,1098,2010,14923,649,0,1000,4434,11193,4152,3279,4560,7063,7097,12801,5102,8065,6360,5600
2021-01-26,10266,206,3674,10606,5961,1410,6533,2729,11938,1948,251,700,1404,5734,6073,13593,961,2405,1454,6584,30520,20052,20943,7970
2021-01-27,4027,1473,4683,2032,7331,1214,12759,1495,2486,3332,997,3801,1104,6506,11903,14299,32025,6159,7297,15549,706,4471,14119,17210
